timestamp,price,volume
1616071680000,57920.1,1.93648856
1616071740000,57934.8,3.39453688
1616071800000,57970.4,4.69092897
1616071860000,58074.0,7.51460493
1616071920000,58062.9,8.62741318
1616071980000,58034.1,3.29909073
1616072040000,58012.3,1.78759637
1616072100000,57957.4,3.42913836
1616072160000,58076.0,6.5927232
1616072220000,58092.0,4.58370308
1616072280000,58051.6,9.17735807
1616072340000,58063.5,5.16085526
1616072400000,58104.6,8.470645699999999
1616072460000,58082.9,11.86505206
1616072520000,58079.6,2.84858822
1616072580000,58098.7,3.82430031
1616072640000,58065.6,6.99948887
1616072700000,58082.4,5.4581087
1616072760000,58005.9,5.53137836
1616072820000,58021.8,10.27408624
1616072880000,57999.6,4.29373801
1616072940000,57973.1,2.78068238
1616073000000,57954.5,1.99342783
1616073060000,57999.9,4.61359697
1616073120000,57986.7,3.76204206
1616073180000,57989.9,2.77389996
1616073240000,58033.3,4.8725301
1616073300000,57945.1,6.82010024
1616073360000,57887.2,3.47244456
1616073420000,57958.1,9.80176381
1616073480000,58102.0,1.78969051
1616073540000,58030.6,6.39795589
1616073600000,58079.1,5.0660189
1616073660000,58066.4,1.32713435
1616073720000,58073.6,2.35590989
1616073780000,58099.9,0.69656419
1616073840000,58163.2,4.42099973
1616073900000,58146.4,1.57730895
1616073960000,58161.6,6.31475528
1616074020000,58114.0,6.80927789
1616074080000,58150.0,3.36763755
1616074140000,58130.9,3.51970748
1616074200000,58098.4,11.54954319
1616074260000,58059.9,5.94249561
1616074320000,58080.9,7.63186305
1616074380000,58054.2,2.20715549
1616074440000,58013.0,5.82827087
1616074500000,57968.2,3.4845182999999995
1616074560000,58026.5,5.89882786
1616074620000,58003.9,1.73427978
1616074680000,57960.1,6.18297394
1616074740000,58005.9,4.85769766
1616074800000,57957.0,1.09579936
1616074860000,58000.0,4.56715833
1616074920000,58035.3,4.40557391
1616074980000,58089.4,2.80735287
1616075040000,58087.7,4.50487844
1616075100000,57990.7,2.15090714
1616075160000,57933.2,2.48345307
1616075220000,57819.1,6.5736682
1616075280000,57819.8,8.97577515
1616075340000,57886.8,6.15492873
1616075400000,57813.9,5.03226071
1616075460000,57869.2,4.45427423
1616075520000,57870.3,6.6147777
1616075580000,57879.1,9.64007013
1616075640000,57847.0,2.6825481
1616075700000,57872.0,8.55724133
1616075760000,57896.5,1.45289367
1616075820000,57923.1,1.50177433
1616075880000,57871.5,4.7116405
1616075940000,57849.3,4.77209673
1616076000000,57793.6,20.75682207
1616076060000,57821.9,6.56076774
1616076120000,57869.6,4.32196707
1616076180000,57944.9,5.56230777
1616076240000,57985.9,2.43890173
1616076300000,57974.5,10.79855049
1616076360000,57994.7,5.81537197
1616076420000,57966.0,4.86964544
1616076480000,57940.4,4.21242991
1616076540000,57926.7,3.35265345
1616076600000,57858.7,1.03919492
1616076660000,57742.3,7.75861338
1616076720000,57651.5,33.80690171
1616076780000,57692.8,21.48981046
1616076840000,57741.0,6.11268367
1616076900000,57574.3,12.57080259
1616076960000,57605.5,8.98960313
1616077020000,57625.1,11.43638681
1616077080000,57734.1,9.92765774
1616077140000,57666.0,8.37237956
1616077200000,57656.8,4.65309286
1616077260000,57680.0,2.24948149
1616077320000,57692.3,3.19970905
1616077380000,57708.0,4.88456406
1616077440000,57770.9,6.09185339
1616077500000,57765.9,7.73849838
1616077560000,57814.2,10.38373125
1616077620000,57871.8,3.14544207
1616077680000,57874.2,6.73186423
1616077740000,57883.9,3.90859014
1616077800000,57792.3,4.34088477
1616077860000,57761.2,10.19447576
1616077920000,57720.9,6.6164017999999984
1616077980000,57659.3,4.02419309
1616078040000,57697.0,5.02025669
1616078100000,57661.3,4.25416108
1616078160000,57772.6,7.16481883
1616078220000,57881.8,1.40741881
1616078280000,57872.1,8.37148352
1616078340000,57918.3,3.85312707
1616078400000,57936.4,8.38951518
1616078460000,58009.5,14.02545294
1616078520000,57960.0,2.7288133
1616078580000,57945.1,3.94955747
1616078640000,57866.1,11.68682435
1616078700000,57817.9,3.28199978
1616078760000,57782.4,4.28167344
1616078820000,57794.8,4.16184827
1616078880000,57784.8,3.93113081
1616078940000,57799.9,4.90860202
1616079000000,57685.2,9.65113123
1616079060000,57652.2,13.38685927
1616079120000,57718.0,4.72725195
1616079180000,57745.5,4.29291109
1616079240000,57808.5,5.01971731
1616079300000,57919.7,4.76926807
1616079360000,57905.6,3.66215415
1616079420000,57837.4,4.72089041
1616079480000,57917.2,2.65705854
1616079540000,57870.0,12.66985787
1616079600000,57735.3,13.93256355
1616079660000,57737.5,12.63666845
1616079720000,57868.5,12.51873012
1616079780000,57943.6,7.20314075
1616079840000,57974.1,14.72133703
1616079900000,57970.3,4.10420729
1616079960000,57983.0,3.83307326
1616080020000,58038.6,8.29041845
1616080080000,58055.2,7.22292707
1616080140000,57993.9,14.84995774
1616080200000,58041.2,5.48566994
1616080260000,57992.2,3.53196844
1616080320000,58041.1,2.49876946
1616080380000,58075.3,5.55605338
1616080440000,58111.3,5.8975782
1616080500000,58056.8,3.12624087
1616080560000,58011.1,1.55270139
1616080620000,57993.2,7.75060984
1616080680000,58095.0,6.310291
1616080740000,58103.8,2.90227925
1616080800000,58105.8,3.44099393
1616080860000,58325.8,19.99116107
1616080920000,58343.3,27.97886499
1616080980000,58403.0,17.54214478
1616081040000,58477.6,20.27624294
1616081100000,58431.6,13.42466868
1616081160000,58406.7,8.99909762
1616081220000,58374.0,5.49326773
1616081280000,58388.2,5.33461536
1616081340000,58376.8,2.3100069
1616081400000,58527.9,14.33140117
1616081460000,58548.9,12.9534637
1616081520000,58582.1,4.65137931
1616081580000,58583.7,14.75958245
1616081640000,58683.0,26.75168999
1616081700000,58644.2,9.11166479
1616081760000,58785.7,9.55140532
1616081820000,58830.3,11.54568322
1616081880000,58810.1,35.2958516
1616081940000,58775.9,6.59136916
1616082000000,58841.6,9.43842891
1616082060000,58888.8,18.4762281
1616082120000,58932.9,13.55161027
1616082180000,59035.1,25.97060986
1616082240000,59020.9,22.62351436
1616082300000,59250.0,25.66533977
1616082360000,59479.6,68.0921223
1616082420000,59406.5,53.97478107
1616082480000,59290.4,13.45294675
1616082540000,59407.9,13.88039257
1616082600000,59499.4,59.41046832
1616082660000,59532.5,15.98056824
1616082720000,59444.7,10.11940309
1616082780000,59371.5,37.31972893
1616082840000,59354.0,12.16829702
1616082900000,59250.0,10.67114145
1616082960000,59269.6,23.45071394
1616083020000,59453.4,20.19220144
1616083080000,59442.5,9.30275073
1616083140000,59535.8,16.73286595
1616083200000,59773.5,39.22046493
1616083260000,59717.6,47.5305124
1616083320000,59806.9,79.03400956
1616083380000,59843.0,32.65920333
1616083440000,59841.7,18.52494031
1616083500000,59656.7,20.27986922
1616083560000,59785.6,10.40264416
1616083620000,59649.5,23.32751088
1616083680000,59503.3,11.90253804
1616083740000,59481.3,27.35851482
1616083800000,59709.0,14.4073284
1616083860000,59613.7,18.9396105
1616083920000,59592.6,7.39174763
1616083980000,59604.9,6.01687887
1616084040000,59639.2,5.44661351
1616084100000,59657.7,11.4277176
1616084160000,59777.6,11.70484406
1616084220000,59726.8,15.66114476
1616084280000,59734.0,6.01545832
1616084340000,59764.0,5.24239784
1616084400000,59740.1,8.73760894
1616084460000,59731.6,7.44969908
1616084520000,59729.7,6.60701039
1616084580000,59706.8,12.41884926
1616084640000,59760.2,8.32777204
1616084700000,59754.5,5.88780966
1616084760000,59770.3,6.57431858
1616084820000,59752.0,6.77096705
1616084880000,59720.0,4.10623709
1616084940000,59802.5,12.26321851
1616085000000,59703.7,6.04797095
1616085060000,59636.9,14.231899300000002
1616085120000,59698.9,10.09545327
1616085180000,59745.4,7.40579451
1616085240000,59756.4,10.75083369
1616085300000,59769.1,3.85994008
1616085360000,59830.9,10.83246246
1616085420000,59892.5,12.00489366
1616085480000,60116.4,107.59037374
1616085540000,59961.8,38.95117385
1616085600000,59727.8,54.0962654
1616085660000,59853.5,39.79877459
1616085720000,59830.6,6.04956914
1616085780000,59740.8,20.88476996
1616085840000,59761.2,6.94538435
1616085900000,59720.1,16.70193683
1616085960000,59710.0,4.20604749
1616086020000,59627.4,6.43493594
1616086080000,59715.2,4.18311145
1616086140000,59663.8,2.54403209
1616086200000,59580.6,9.82714321
1616086260000,59585.3,10.22642064
1616086320000,59455.8,17.69108509
1616086380000,59453.2,12.21164825
1616086440000,59493.4,6.4573395
1616086500000,59363.7,11.39609884
1616086560000,59253.7,36.47793711
1616086620000,59149.8,23.96602493
1616086680000,59165.6,14.41492291
1616086740000,59092.3,14.28334678
1616086800000,59195.0,23.40389176
1616086860000,59293.4,10.39595963
1616086920000,59325.9,7.48564597
1616086980000,59264.1,14.24377888
1616087040000,59285.7,7.97618568
1616087100000,59314.7,3.73649346
1616087160000,59324.8,4.46208824
1616087220000,59322.0,5.49250749
1616087280000,59285.7,5.90119053
1616087340000,59269.3,5.09941815
1616087400000,59302.1,3.23455325
1616087460000,59332.9,7.59274974
1616087520000,59369.0,8.03746178
1616087580000,59388.9,5.89175185
1616087640000,59439.0,9.53580701
1616087700000,59409.4,6.99743606
1616087760000,59390.8,4.91347778
1616087820000,59322.6,2.6446773
1616087880000,59386.4,8.28195175
1616087940000,59398.9,4.22655544
1616088000000,59435.8,3.88840051
1616088060000,59398.7,4.53718239
1616088120000,59393.3,1.55474514
1616088180000,59409.9,6.82151323
1616088240000,59444.1,7.98999977
1616088300000,59405.0,1.55707113
1616088360000,59435.3,1.43845942
1616088420000,59386.7,1.45804771
1616088480000,59411.2,4.55825863
1616088540000,59400.0,1.65634493
1616088600000,59317.9,2.17263898
1616088660000,59288.2,3.19982563
1616088720000,59326.0,2.14157046
1616088780000,59272.4,2.14882809
1616088840000,59275.8,3.02407262
1616088900000,59250.1,4.78045713
1616088960000,59225.5,4.65313457
1616089020000,59147.0,4.3321023
1616089080000,59178.8,5.46304662
1616089140000,59297.1,12.836591699999998
1616089200000,59357.8,5.04314168
1616089260000,59298.3,6.68596848
1616089320000,59283.1,3.5253556000000006
1616089380000,59348.1,3.24772927
1616089440000,59330.0,0.95399568
1616089500000,59316.8,3.11400464
1616089560000,59273.6,4.98960901
1616089620000,59233.4,0.96377511
1616089680000,59182.4,5.14562589
1616089740000,59251.1,25.36655414
1616089800000,59370.3,24.56427543
1616089860000,59280.0,4.34184502
1616089920000,59307.0,4.19539862
1616089980000,59260.9,3.7963194
1616090040000,59303.0,2.3747055
1616090100000,59279.3,3.02559583
1616090160000,59272.3,1.25162155
1616090220000,59353.1,3.75072119
1616090280000,59292.4,4.71590834
1616090340000,59246.3,1.47391015
1616090400000,59267.8,4.04730098
1616090460000,59265.4,3.96875015
1616090520000,59236.7,1.50252757
1616090580000,59269.9,4.25133955
1616090640000,59207.3,5.32064609
1616090700000,59212.0,1.22201142
1616090760000,59279.2,4.50664423
1616090820000,59203.1,5.76518915
1616090880000,59131.1,5.36827899
1616090940000,59053.5,7.09587711
1616091000000,58951.9,25.33427997
1616091060000,58796.0,13.14928326
1616091120000,58847.9,8.57408754
1616091180000,58778.8,3.72751642
1616091240000,58762.4,4.26736516
1616091300000,58628.9,12.05275651
1616091360000,58812.3,14.06356477
1616091420000,58781.1,3.71225474
1616091480000,58746.0,8.03288152
1616091540000,58780.1,1.82218705
1616091600000,58642.9,8.85144798
1616091660000,58693.7,7.5717482
1616091720000,58686.2,2.70730783
1616091780000,58724.9,0.53061314
1616091840000,58723.1,2.5921171000000003
1616091900000,58783.7,4.95103409
1616091960000,58739.6,1.71585896
1616092020000,58722.8,0.92328961
1616092080000,58523.9,12.08513546
1616092140000,58521.2,14.17381882
1616092200000,58649.3,5.03434854
1616092260000,58694.0,3.79955575
1616092320000,58630.4,3.98744051
1616092380000,58553.0,5.61393565
1616092440000,58436.8,15.3773256
1616092500000,58419.0,14.78088406
1616092560000,58407.0,2.64861947
1616092620000,58427.8,10.39805676
1616092680000,58535.9,4.37025859
1616092740000,58534.6,3.13870234
1616092800000,58531.0,8.18493749
1616092860000,58448.7,6.64572484
1616092920000,58389.4,9.43006612
1616092980000,58239.8,15.52094118
1616093040000,58248.9,12.53974043
1616093100000,58164.7,8.75835029
1616093160000,58077.9,10.94606017
1616093220000,58143.0,8.65001018
1616093280000,58163.7,10.20586199
1616093340000,58215.6,3.3816342000000006
1616093400000,58074.7,5.6390715999999985
1616093460000,58054.2,12.12673614
1616093520000,58212.1,4.95016528
1616093580000,58252.1,5.21918031
1616093640000,58265.9,2.01945836
1616093700000,58334.4,5.68031952
1616093760000,58333.9,4.14331838
1616093820000,58355.6,5.63514318
1616093880000,58242.9,6.68961978
1616093940000,58218.1,2.58295805
1616094000000,58240.6,3.64663669
1616094060000,58197.7,2.19434224
1616094120000,58169.4,5.29451861
1616094180000,58263.6,3.5492237
1616094240000,58267.5,4.62851713
1616094300000,58272.8,17.61408933
1616094360000,58365.4,3.14696635
1616094420000,58338.0,4.85382055
1616094480000,58370.7,2.23100377
